macho_id,original,predicted,trust
1.3441.3825,None Variable,None Variable,1
1.3441.1464,None Variable,None Variable,1
1.3441.1049,None Variable,None Variable,1
1.3441.1730,None Variable,None Variable,1
1.3441.784,None Variable,None Variable,1
1.3441.3244,None Variable,None Variable,1
1.3441.2598,None Variable,None Variable,1
1.3441.3779,None Variable,None Variable,1
1.3441.2427,None Variable,None Variable,1
1.3320.269,None Variable,None Variable,1
1.3320.91,None Variable,None Variable,1
1.3441.1071,None Variable,None Variable,1
1.3441.2557,None Variable,None Variable,1
1.3441.190,None Variable,None Variable,1
1.3441.2980,None Variable,None Variable,1
1.3441.363,None Variable,None Variable,1
1.3441.1523,None Variable,None Variable,1
1.3441.2232,None Variable,None Variable,1
1.3441.766,None Variable,None Variable,1
1.3441.757,None Variable,None Variable,1
1.3320.485,None Variable,None Variable,1
1.3441.616,None Variable,None Variable,1
1.3441.2638,None Variable,None Variable,1
1.3441.886,None Variable,None Variable,1
1.3320.38,None Variable,None Variable,1
1.3441.1446,None Variable,None Variable,1
1.3441.785,None Variable,None Variable,1
1.3441.2963,None Variable,None Variable,1
1.3320.42,None Variable,None Variable,1
1.3441.1919,None Variable,None Variable,1
1.3441.41,None Variable,None Variable,1
1.3320.90,None Variable,None Variable,1
1.3441.2855,None Variable,None Variable,1
1.3441.2100,None Variable,None Variable,1
1.3320.508,None Variable,None Variable,1
1.3441.1687,None Variable,None Variable,1
1.3441.3086,None Variable,None Variable,1
1.3320.430,None Variable,None Variable,1
1.3441.821,None Variable,None Variable,1
1.3441.1900,None Variable,None Variable,1
1.3441.1331,None Variable,None Variable,1
1.3320.509,None Variable,None Variable,1
1.3441.914,None Variable,None Variable,1
1.3441.3712,None Variable,None Variable,1
1.3441.2886,None Variable,None Variable,1
1.3441.2565,None Variable,None Variable,1
1.3441.3634,None Variable,None Variable,1
1.3441.1457,None Variable,None Variable,1
1.3441.43,None Variable,MicroLensing,1
1.3441.2005,None Variable,None Variable,1
1.3441.1001,None Variable,None Variable,1
1.3441.1953,None Variable,None Variable,1
1.3441.430,None Variable,None Variable,1
1.3441.787,None Variable,None Variable,1
1.3441.424,None Variable,None Variable,1
1.3441.1384,None Variable,None Variable,1
1.3441.1697,None Variable,None Variable,1
1.3320.203,None Variable,None Variable,1
1.3320.147,None Variable,None Variable,1
1.3441.1334,None Variable,None Variable,1
1.3441.356,None Variable,None Variable,1
1.3441.33,None Variable,Long Periodic Variable,1
1.3441.2266,None Variable,None Variable,1
1.3441.1742,None Variable,None Variable,1
1.3441.2122,None Variable,None Variable,1
1.3441.919,None Variable,None Variable,1
1.3441.3132,None Variable,None Variable,1
1.3320.18,None Variable,None Variable,1
1.3441.1575,None Variable,None Variable,1
1.3441.3748,None Variable,None Variable,1
1.3320.348,None Variable,None Variable,1
1.3441.1741,None Variable,None Variable,1
1.3320.61,None Variable,None Variable,1
1.3441.928,None Variable,None Variable,1
1.3441.1620,None Variable,None Variable,1
1.3441.160,None Variable,None Variable,1
1.3320.380,None Variable,None Variable,1
1.3320.285,None Variable,None Variable,1
1.3441.2783,None Variable,None Variable,1
1.3441.1518,None Variable,None Variable,1
1.3441.709,None Variable,None Variable,1
1.3441.3579,None Variable,None Variable,1
1.3441.3450,None Variable,None Variable,1
1.3441.1132,None Variable,None Variable,1
1.3320.216,None Variable,None Variable,1
1.3441.2091,None Variable,None Variable,1
1.3441.2806,None Variable,None Variable,1
1.3441.2724,None Variable,None Variable,1
1.3441.2801,None Variable,None Variable,1
1.3441.1320,None Variable,None Variable,1
1.3441.567,None Variable,None Variable,1
1.3320.192,None Variable,None Variable,1
1.3320.468,None Variable,None Variable,1
1.3441.2284,None Variable,None Variable,1
1.3441.2594,None Variable,None Variable,1
1.3441.361,None Variable,None Variable,1
1.3441.1252,None Variable,None Variable,1
1.3441.2853,None Variable,None Variable,1
1.3441.2990,None Variable,None Variable,1
1.3441.3402,None Variable,None Variable,1
1.3441.1022,None Variable,None Variable,1
1.3441.375,None Variable,None Variable,1
1.3441.2455,None Variable,None Variable,1
1.3441.2482,None Variable,None Variable,1
1.3441.3050,None Variable,None Variable,1
1.3441.2037,None Variable,None Variable,1
1.3441.2597,None Variable,None Variable,1
1.3441.2260,None Variable,None Variable,1
1.3441.942,None Variable,None Variable,1
1.3441.3378,None Variable,None Variable,1
1.3441.3538,None Variable,None Variable,1
1.3320.500,None Variable,None Variable,1
1.3441.134,None Variable,None Variable,1
1.3441.2338,None Variable,None Variable,1
1.3441.68,None Variable,MicroLensing,1
1.3441.2099,None Variable,None Variable,1
1.3320.289,None Variable,None Variable,1
1.3441.463,None Variable,None Variable,1
1.3441.3416,None Variable,None Variable,1
1.3441.2671,None Variable,None Variable,1
1.3441.1344,None Variable,None Variable,1
1.3441.1099,None Variable,None Variable,1
1.3441.1346,None Variable,None Variable,1
1.3441.58,None Variable,None Variable,1
1.3441.1048,None Variable,None Variable,1
1.3441.469,None Variable,None Variable,1
1.3441.2263,None Variable,None Variable,1
1.3441.2127,None Variable,None Variable,1
1.3441.2766,None Variable,None Variable,1
1.3441.3366,None Variable,None Variable,1
1.3441.686,None Variable,None Variable,1
1.3441.1537,None Variable,None Variable,1
1.3441.862,None Variable,None Variable,1
1.3441.2893,None Variable,None Variable,1
1.3441.201,None Variable,None Variable,1
1.3441.846,None Variable,None Variable,1
1.3441.1928,None Variable,None Variable,1
1.3441.1429,None Variable,None Variable,1
1.3320.379,None Variable,None Variable,1
1.3441.2919,None Variable,None Variable,1
1.3441.2251,None Variable,None Variable,1
1.3441.957,None Variable,None Variable,1
1.3441.675,None Variable,None Variable,1
1.3441.2506,None Variable,None Variable,1
1.3441.605,None Variable,None Variable,1
1.3441.1196,None Variable,None Variable,1
1.3441.2446,None Variable,None Variable,1
1.3441.3723,None Variable,None Variable,1
1.3441.1516,None Variable,None Variable,1
1.3441.1933,None Variable,None Variable,1
1.3441.2998,None Variable,None Variable,1
1.3441.3625,None Variable,None Variable,1
1.3441.2697,None Variable,None Variable,1
1.3320.334,None Variable,None Variable,1
1.3441.1084,None Variable,None Variable,1
1.3320.113,None Variable,None Variable,1
1.3441.3292,None Variable,None Variable,1
1.3441.2939,None Variable,None Variable,1
1.3441.2811,None Variable,None Variable,1
1.3441.2829,None Variable,None Variable,1
1.3441.2819,None Variable,None Variable,1
1.3441.2400,None Variable,None Variable,1
1.3441.1078,None Variable,None Variable,1
1.3441.2181,None Variable,None Variable,1
1.3441.3324,None Variable,None Variable,1
1.3441.2913,None Variable,None Variable,1
1.3441.212,None Variable,None Variable,1
1.3441.543,None Variable,None Variable,1
1.3441.1648,None Variable,None Variable,1
1.3441.3581,None Variable,None Variable,1
1.3441.2972,None Variable,None Variable,1
1.3441.809,None Variable,None Variable,1
1.3441.222,None Variable,None Variable,1
1.3441.119,None Variable,None Variable,1
1.3320.55,None Variable,None Variable,1
1.3441.2876,None Variable,None Variable,1
1.3441.1030,None Variable,None Variable,1
1.3441.729,None Variable,None Variable,1
1.3441.1499,None Variable,None Variable,1
1.3441.782,None Variable,None Variable,1
1.3441.875,None Variable,None Variable,1
1.3441.1650,None Variable,None Variable,1
1.3441.346,None Variable,None Variable,1
1.3441.2809,None Variable,None Variable,1
1.3320.9,None Variable,None Variable,1
1.3320.386,None Variable,None Variable,1
1.3441.3210,None Variable,None Variable,1
1.3441.3481,None Variable,None Variable,1
1.3441.2367,None Variable,None Variable,1
1.3441.1773,None Variable,None Variable,1
1.3441.1256,None Variable,None Variable,1
1.3441.2810,None Variable,None Variable,1
1.3441.1106,None Variable,None Variable,1
1.3441.1766,None Variable,None Variable,1
1.3441.2282,None Variable,None Variable,1
1.3441.3468,None Variable,None Variable,1
1.3441.2483,None Variable,None Variable,1
1.3441.1905,None Variable,None Variable,1
1.3320.471,None Variable,None Variable,1
1.3441.393,None Variable,None Variable,1
1.3441.2341,None Variable,None Variable,1
1.3441.384,None Variable,None Variable,1
1.3441.1281,None Variable,None Variable,1
1.3441.21,None Variable,Long Periodic Variable,1
1.3441.2522,None Variable,None Variable,1
1.3441.2391,None Variable,None Variable,1
1.3441.1834,None Variable,None Variable,1
1.3441.863,None Variable,None Variable,1
1.3441.49,None Variable,None Variable,1
1.3441.1995,None Variable,None Variable,1
1.3441.2093,None Variable,None Variable,1
1.3320.88,None Variable,None Variable,1
1.3441.1818,None Variable,None Variable,1
1.3441.2359,None Variable,None Variable,1
1.3441.517,None Variable,None Variable,1
1.3441.3590,None Variable,None Variable,1
1.3441.1170,None Variable,None Variable,1
1.3441.1663,None Variable,None Variable,1
1.3441.113,None Variable,None Variable,1
1.3441.1109,None Variable,None Variable,1
1.3441.3211,None Variable,None Variable,1
1.3441.897,None Variable,None Variable,1
1.3441.3259,None Variable,None Variable,1
1.3441.3396,None Variable,None Variable,1
1.3441.3561,None Variable,MicroLensing,1
1.3441.1288,None Variable,None Variable,1
1.3441.2228,None Variable,None Variable,1
1.3320.452,None Variable,None Variable,1
1.3441.2382,None Variable,None Variable,1
1.3441.976,None Variable,None Variable,1
1.3441.3280,None Variable,None Variable,1
1.3441.2556,None Variable,None Variable,1
1.3441.2622,None Variable,None Variable,1
1.3320.47,None Variable,None Variable,1
1.3441.1883,None Variable,None Variable,1
1.3441.209,None Variable,None Variable,1
1.3441.3644,None Variable,None Variable,1
1.3441.3009,None Variable,None Variable,1
1.3441.3572,None Variable,None Variable,1
1.3320.19,None Variable,None Variable,1
1.3441.1706,None Variable,None Variable,1
1.3441.3108,None Variable,None Variable,1
1.3441.3713,None Variable,None Variable,1
1.3441.3134,None Variable,None Variable,1
1.3441.2307,None Variable,None Variable,1
1.3441.2790,None Variable,None Variable,1
1.3441.732,None Variable,None Variable,1
1.3441.1981,None Variable,None Variable,1
1.3441.3522,None Variable,None Variable,1
1.3441.3770,None Variable,None Variable,1
1.3320.307,None Variable,None Variable,1
1.3441.1183,None Variable,None Variable,1
1.3441.482,None Variable,None Variable,1
1.3441.2820,None Variable,None Variable,1
1.3441.3101,None Variable,None Variable,1
1.3441.2513,None Variable,None Variable,1
1.3441.2461,None Variable,None Variable,1
1.3441.2511,None Variable,None Variable,1
1.3441.3759,None Variable,None Variable,1
1.3441.2240,None Variable,None Variable,1
1.3441.1775,None Variable,None Variable,1
1.3320.331,None Variable,None Variable,1
1.3441.2351,None Variable,None Variable,1
1.3441.181,None Variable,None Variable,1
1.3441.2162,None Variable,None Variable,1
1.3441.2868,None Variable,None Variable,1
1.3441.2652,None Variable,None Variable,1
1.3441.129,None Variable,None Variable,1
1.3441.3221,None Variable,None Variable,1
1.3441.1872,None Variable,None Variable,1
1.3441.3005,None Variable,None Variable,1
1.3441.635,None Variable,None Variable,1
1.3441.3812,None Variable,None Variable,1
1.3441.3173,None Variable,None Variable,1
1.3441.589,None Variable,None Variable,1
1.3320.390,None Variable,None Variable,1
1.3441.3212,None Variable,None Variable,1
1.3441.436,None Variable,None Variable,1
1.3320.496,None Variable,None Variable,1
1.3441.1550,None Variable,None Variable,1
1.3441.2589,None Variable,None Variable,1
1.3441.2660,None Variable,None Variable,1
1.3320.338,None Variable,None Variable,1
1.3441.434,None Variable,None Variable,1
1.3441.1053,None Variable,MicroLensing,1
1.3320.179,None Variable,None Variable,1
1.3441.1502,None Variable,None Variable,1
1.3441.3827,None Variable,None Variable,1
1.3441.815,None Variable,None Variable,1
1.3441.348,None Variable,None Variable,1
1.3441.2047,None Variable,None Variable,1
1.3441.967,None Variable,MicroLensing,1
1.3441.174,None Variable,None Variable,1
1.3441.1233,None Variable,None Variable,1
1.3441.2158,None Variable,None Variable,1
1.3441.351,None Variable,None Variable,1
1.3441.1220,None Variable,None Variable,1
1.3441.495,None Variable,None Variable,1
1.3441.2357,None Variable,None Variable,1
1.3441.2540,None Variable,None Variable,1
1.3441.3513,None Variable,None Variable,1
1.3441.2496,None Variable,None Variable,1
1.3441.2074,None Variable,None Variable,1
1.3441.3185,None Variable,None Variable,1
1.3441.3358,None Variable,None Variable,1
1.3441.3525,None Variable,None Variable,1
1.3441.3475,None Variable,None Variable,1
1.3441.722,None Variable,None Variable,1
1.3441.1617,None Variable,None Variable,1
1.3441.352,None Variable,None Variable,1
1.3441.1595,None Variable,None Variable,1
1.3441.1412,None Variable,None Variable,1
1.3441.2795,None Variable,None Variable,1
1.3441.1852,None Variable,None Variable,1
1.3320.208,None Variable,None Variable,1
1.3441.2234,None Variable,None Variable,1
1.3441.3356,None Variable,None Variable,1
1.3441.2383,None Variable,None Variable,1
1.3441.2909,None Variable,None Variable,1
1.3441.3090,None Variable,None Variable,1
1.3441.1117,None Variable,None Variable,1
1.3441.2355,None Variable,None Variable,1
1.3441.2680,None Variable,None Variable,1
1.3441.2465,None Variable,None Variable,1
1.3320.37,None Variable,None Variable,1
1.3441.2543,None Variable,None Variable,1
1.3441.1038,None Variable,None Variable,1
1.3441.2220,None Variable,None Variable,1
1.3441.1630,None Variable,None Variable,1
1.3441.2352,None Variable,None Variable,1
1.3320.319,None Variable,None Variable,1
1.3441.1378,None Variable,None Variable,1
1.3441.1618,None Variable,None Variable,1
1.3441.2672,None Variable,None Variable,1
1.3441.177,None Variable,None Variable,1
1.3441.1894,None Variable,None Variable,1
1.3441.1889,None Variable,None Variable,1
1.3441.400,None Variable,Eclipsing Binaries,1
1.3441.1368,None Variable,None Variable,1
1.3441.376,None Variable,None Variable,1
1.3320.85,None Variable,None Variable,1
1.3441.2253,None Variable,None Variable,1
1.3441.3121,None Variable,None Variable,1
1.3441.2957,None Variable,None Variable,1
1.3320.353,None Variable,None Variable,1
1.3441.512,None Variable,None Variable,1
1.3441.624,None Variable,None Variable,1
1.3441.1977,None Variable,None Variable,1
1.3441.2198,None Variable,None Variable,1
1.3441.435,None Variable,None Variable,1
1.3441.213,None Variable,None Variable,1
1.3441.3539,None Variable,None Variable,1
1.3441.1498,None Variable,None Variable,1
1.3441.149,None Variable,None Variable,1
1.3441.2406,None Variable,None Variable,1
1.3441.2732,None Variable,None Variable,1
1.3441.3273,None Variable,None Variable,1
1.3441.2702,None Variable,None Variable,1
1.3320.127,None Variable,None Variable,1
1.3441.1114,None Variable,None Variable,1
1.3441.1068,None Variable,None Variable,1
1.3441.2677,None Variable,None Variable,1
1.3320.128,None Variable,None Variable,1
1.3320.255,None Variable,None Variable,1
1.3441.3465,None Variable,None Variable,1
1.3320.59,None Variable,None Variable,1
1.3441.1936,None Variable,None Variable,1
1.3441.1576,None Variable,None Variable,1
1.3441.1010,None Variable,None Variable,1
1.3320.443,None Variable,None Variable,1
1.3441.2305,None Variable,None Variable,1
1.3441.415,None Variable,None Variable,1
1.3441.856,None Variable,None Variable,1
1.3441.285,None Variable,None Variable,1
1.3441.710,None Variable,None Variable,1
1.3441.1072,None Variable,None Variable,1
1.3441.1016,None Variable,None Variable,1
1.3441.2800,None Variable,None Variable,1
1.3320.144,None Variable,None Variable,1
1.3441.1340,None Variable,None Variable,1
1.3441.1436,None Variable,None Variable,1
1.3441.2015,None Variable,None Variable,1
1.3441.499,None Variable,None Variable,1
1.3441.2113,None Variable,None Variable,1
1.3441.1248,None Variable,None Variable,1
1.3320.363,None Variable,None Variable,1
1.3320.457,None Variable,None Variable,1
1.3441.1979,None Variable,None Variable,1
1.3441.2875,None Variable,None Variable,1
1.3441.3312,None Variable,None Variable,1
1.3441.1431,None Variable,None Variable,1
1.3441.2776,None Variable,None Variable,1
1.3320.400,None Variable,None Variable,1
1.3441.3819,None Variable,None Variable,1
1.3441.279,None Variable,None Variable,1
1.3320.473,None Variable,None Variable,1
1.3441.2187,None Variable,None Variable,1
1.3441.3087,None Variable,None Variable,1
1.3441.2847,None Variable,None Variable,1
1.3320.482,None Variable,None Variable,1
1.3441.1425,None Variable,None Variable,1
1.3441.3059,None Variable,None Variable,1
1.3320.104,None Variable,None Variable,1
1.3320.32,None Variable,None Variable,1
1.3441.3633,None Variable,None Variable,1
1.3441.406,None Variable,None Variable,1
1.3441.1998,None Variable,None Variable,1
1.3441.3272,None Variable,None Variable,1
1.3441.2408,None Variable,None Variable,1
1.3441.1802,None Variable,None Variable,1
1.3441.1058,None Variable,None Variable,1
1.3441.1612,None Variable,None Variable,1
1.3441.257,None Variable,None Variable,1
1.3441.2102,None Variable,None Variable,1
1.3441.380,None Variable,None Variable,1
1.3320.51,None Variable,None Variable,1
1.3441.1067,None Variable,None Variable,1
1.3441.653,None Variable,None Variable,1
1.3441.3622,None Variable,None Variable,1
1.3441.3301,None Variable,None Variable,1
1.3441.1172,None Variable,None Variable,1
1.3441.3107,None Variable,None Variable,1
1.3441.548,None Variable,None Variable,1
1.3441.2993,None Variable,None Variable,1
1.3320.513,None Variable,None Variable,1
1.3441.3766,None Variable,None Variable,1
1.3441.1605,None Variable,None Variable,1
1.3441.2585,None Variable,None Variable,1
1.3441.2975,None Variable,None Variable,1
1.3441.1922,None Variable,None Variable,1
1.3320.193,None Variable,None Variable,1
1.3441.2889,None Variable,None Variable,1
1.3441.1020,None Variable,None Variable,1
1.3441.1262,None Variable,None Variable,1
1.3441.186,None Variable,None Variable,1
1.3441.1166,None Variable,None Variable,1
1.3441.1408,None Variable,None Variable,1
1.3441.256,None Variable,None Variable,1
1.3441.559,None Variable,None Variable,1
1.3441.781,None Variable,None Variable,1
1.3441.202,None Variable,None Variable,1
1.3320.447,None Variable,None Variable,1
1.3441.1321,None Variable,None Variable,1
1.3320.329,None Variable,None Variable,1
1.3441.1613,None Variable,None Variable,1
1.3441.332,None Variable,None Variable,1
1.3441.1587,None Variable,None Variable,1
1.3441.1831,None Variable,None Variable,1
1.3441.3647,None Variable,None Variable,1
1.3441.2245,None Variable,None Variable,1
1.3320.68,None Variable,None Variable,1
1.3441.252,None Variable,None Variable,1
1.3441.3797,None Variable,None Variable,1
1.3441.2221,None Variable,None Variable,1
1.3441.904,None Variable,None Variable,1
1.3441.2616,None Variable,None Variable,1
1.3320.233,None Variable,None Variable,1
1.3441.3320,None Variable,None Variable,1
1.3320.437,None Variable,None Variable,1
1.3441.827,None Variable,None Variable,1
1.3441.1552,None Variable,None Variable,1
1.3441.1608,None Variable,None Variable,1
1.3441.884,None Variable,None Variable,1
1.3441.3445,None Variable,None Variable,1
1.3441.2218,None Variable,None Variable,1
1.3441.3785,None Variable,None Variable,1
1.3441.3300,None Variable,None Variable,1
1.3441.2843,None Variable,None Variable,1
1.3441.1482,None Variable,None Variable,1
1.3441.1641,None Variable,None Variable,1
1.3441.3456,None Variable,None Variable,1
1.3441.2343,None Variable,None Variable,1
1.3441.1726,None Variable,None Variable,1
1.3441.581,None Variable,None Variable,1
1.3441.3808,None Variable,None Variable,1
1.3320.66,None Variable,None Variable,1
1.3441.799,None Variable,None Variable,1
1.3441.2756,None Variable,None Variable,1
1.3441.2799,None Variable,None Variable,1
1.3441.420,None Variable,None Variable,1
1.3441.521,None Variable,None Variable,1
1.3441.817,None Variable,None Variable,1
1.3441.349,None Variable,None Variable,1
1.3441.2944,None Variable,None Variable,1
1.3320.384,None Variable,None Variable,1
1.3441.1242,None Variable,None Variable,1
1.3441.1505,None Variable,None Variable,1
1.3441.454,None Variable,None Variable,1
1.3441.2335,None Variable,None Variable,1
1.3441.1593,None Variable,None Variable,1
1.3441.2549,None Variable,None Variable,1
1.3441.1083,None Variable,None Variable,1
1.3441.3180,None Variable,None Variable,1
1.3441.650,None Variable,None Variable,1
1.3320.266,None Variable,None Variable,1
1.3320.12,None Variable,None Variable,1
1.3320.413,None Variable,None Variable,1
1.3441.1611,None Variable,None Variable,1
1.3441.979,None Variable,None Variable,1
1.3441.2101,None Variable,None Variable,1
1.3441.557,None Variable,None Variable,1
1.3441.2086,None Variable,None Variable,1
1.3441.2888,None Variable,None Variable,1
1.3441.1075,None Variable,None Variable,1
1.3441.489,None Variable,None Variable,1
1.3441.707,None Variable,None Variable,1
1.3441.860,None Variable,None Variable,1
1.3441.154,None Variable,None Variable,1
1.3441.687,None Variable,None Variable,1
1.3441.1875,None Variable,None Variable,1
1.3441.221,None Variable,None Variable,1
1.3441.2246,None Variable,None Variable,1
1.3441.1045,None Variable,None Variable,1
1.3441.531,None Variable,None Variable,1
1.3441.1187,None Variable,None Variable,1
1.3441.2699,None Variable,None Variable,1
1.3441.3537,None Variable,None Variable,1
1.3441.369,None Variable,None Variable,1
1.3441.1939,None Variable,None Variable,1
1.3441.2802,None Variable,None Variable,1
1.3441.1601,None Variable,MicroLensing,1
1.3441.2197,None Variable,None Variable,1
1.3441.1970,None Variable,None Variable,1
1.3441.231,None Variable,MicroLensing,1
1.3320.189,None Variable,None Variable,1
1.3441.1142,None Variable,None Variable,1
1.3441.3690,None Variable,None Variable,1
1.3441.125,None Variable,None Variable,1
1.3441.1882,None Variable,None Variable,1
1.3320.435,None Variable,None Variable,1
1.3441.1128,None Variable,None Variable,1
1.3441.2084,None Variable,None Variable,1
1.3441.247,None Variable,None Variable,1
